time,rho,rho_dot,theta,theta_dot,phi,phi_dot,u_rho,u_theta,u_phi,rho_ddot,theta_ddot,phi_ddot
3.747887228691209,3.5231683967911502,-0.1645413395312492,0.6150849540383898,0.42811749579705477,0.5652609333564984,-0.05412902384662684,0.9999996757459256,0.9999998956295002,0.9999994614710324,0.19999993514918513,0.2226984010600604,0.06389350563272242
3.839299112317824,3.5089629759860177,-0.14625896873406063,0.6551581594768647,0.448726654444199,0.5605807003080839,-0.04826070344328381,0.999999681794808,0.999999883295606,0.9999994838124822,0.1999999363589616,0.22813034536689059,0.06448822807312155
3.930710995944439,3.4964287811376704,-0.12797659782628415,0.6971373047610789,0.4698099398096402,0.5564392922237983,-0.04234110867151655,0.9999996865208131,0.999999866700929,0.9999995006048875,0.1999999373041626,0.23306333602533275,0.06501516899642033
4.022122879571054,3.485565812255113,-0.10969422683210509,0.741063576443338,0.4913194719490201,0.5528411116603099,-0.036376478628439755,0.9999996901272861,0.9999998435438172,0.9999995129862381,0.1999999380254572,0.2374483503006862,0.06547341817544686
4.113534763197668,3.4763740693453076,-0.09141185577199114,0.7869735850939953,0.5132030780538767,0.5497899873015958,-0.03037312724042122,0.9999996927879783,0.9999998094731299,0.9999995218261002,0.19999993855759565,0.24124063993850653,0.06586224477738016
4.2049466468242835,3.4688535524134916,-0.07312948466323341,0.8348989920011933,0.5354047242824411,0.547289167836315,-0.02433742790525777,0.9999996946558373,0.9999997551619906,0.9999995278226278,0.19999993893116746,0.24440061899229315,0.06618107480427314
4.296358530450898,3.4630042614634484,-0.054847113520326764,0.8848661789568648,0.5578650254386041,0.5453413171468939,-0.018275800124878575,0.9999996958695905,0.9999996563648482,0.9999995315672213,0.1999999391739181,0.24689467281690755,0.06642947025111837
4.387770414077513,3.4588261964977534,-0.03656474235522985,0.9368959678774342,0.5805218240386694,0.5439485106367653,-0.012194697931872346,0.99999969655869,0.9999994242838042,0.9999995335886844,0.199999939311738,0.24869585293785082,0.06660711083084077
4.479182297704128,3.456319357517997,-0.018282371177534555,0.9910033960899418,0.6033108271866785,0.5431122325435574,-0.006100599841236391,0.9999996968469657,0.9999982671002225,0.9999995343831255,0.19999993936939314,0.24978429592855375,0.06671377898646748
4.570594181330743,3.455483744524996,5.431101878315377e-12,1.0471975513843614,0.6261662750468314,0.5428333741134006,5.714990081692619e-13,0.9999996968453047,-0.9999982465984013,0.9999995343925382,0.19999993936906094,-0.25014854156593136,0.06674934876286935
